CycID	BH.Q	ADJ.P	PER	LAG	AMP
BraR500.01G012400.v2.1	8.64721484510627e-06	8.53776196020194e-07	20	4	0.134350288425444
BraR500.01G012500.v2.1	1	1	0	0	0
BraR500.01G012600.v2.1	2.90000733810472e-06	2.04123706929076e-07	24	18	0.827314933988261
BraR500.01G012700.v2.1	4.5670565148594e-09	3.05770439462808e-11	24	6	18.4855390271693
BraR500.01G012800.v2.1	0.000432634236491763	0.000108407224615985	20	12	40.7788480710282
BraR500.01G012900.v2.1	0.000178686252274124	3.80928879181693e-05	20	0	4.81539717988039
BraR500.01G013000.v2.1	1	1	20	16	1.63341666454092
BraR500.01G013100.v2.1	0.00319462994631708	0.00110404848375916	24	0	9.73332484303283
BraR500.01G013200.v2.1	0.687477744961246	0.436150012726355	20	12	0.300520382004283
BraR500.01G013300.v2.1	1.62739707131624e-06	9.51826436951341e-08	28	4	3.74589817333574
BraR500.01G013400.v2.1	0.97943928715873	0.643003710791026	28	4	1.35941278683114
BraR500.01G013500.v2.1	1	1	24	0	0.342946788875476
BraR500.01G013600.v2.1	2.07128477100213e-05	2.68925303508752e-06	28	8	15.1462272530158
BraR500.01G013700.v2.1	0.00219334484587259	0.000715672890640571	20	10	5.54371716450254
BraR500.01G013800.v2.1	0.100806239501448	0.0528926500585146	20	12	0.0707106781186548
BraR500.01G013900.v2.1	0.0532782809658008	0.0261565790588273	20	8	0.5939696961967
BraR500.01G014000.v2.1	1	1	0	0	0
BraR500.01G014100.v2.1	0.000318734281673294	7.44472962802759e-05	28	4	0.183847763108502
BraR500.01G014200.v2.1	1	1	0	0	0
BraR500.01G014300.v2.1	1	1	0	0	0
BraR500.01G014400.v2.1	1	1	0	0	0
BraR500.01G014500.v2.1	0.219825466567812	0.124755298135792	20	10	1.15258405333407
BraR500.01G014600.v2.1	1	1	0	0	0
BraR500.01G014700.v2.1	1.6066229982582e-05	1.94592118785524e-06	24	8	17.6812050635696
BraR500.01G014800.v2.1	1	1	0	0	0
BraR500.01G014900.v2.1	0.0615338440382815	0.0307070687310613	28	14	1.26041783746502
BraR500.01G015000.v2.1	0.000348928285797954	8.4038638450567e-05	24	18	82.6979058267197
BraR500.01G015100.v2.1	0.584284942799161	0.365825761159365	28	10	0.0777817459305202
BraR500.01G015200.v2.1	0.687477744961246	0.436150012726355	0	0	0
BraR500.01G015300.v2.1	0.000318734281673294	7.44472962802759e-05	24	0	3.7582725420065
BraR500.01G015400.v2.1	3.40988330416358e-05	5.04146865818582e-06	24	10	18.1956252468828
